user_id,age,country,course_type,course_category,course_price,time_spent_hours,assignments_completed,quiz_avg_score,login_frequency_per_week,device_type,last_login_days_ago,forum_posts,video_completion_percent,certificate_attempted,payment_type,course_completed
282,55,Australia,Instructor-led Online,Investment,967,142,9,34,0,Tablet,46,37,16,1,Corporate,0
283,42,Canada,Instructor-led Online,Investment,957,65,3,27,6,Mobile,39,27,57,1,Individual,0
284,47,Australia,Classroom Training Live Session,Finance,764,33,6,57,6,Mobile,11,15,79,0,Individual,0
285,24,Canada,Instructor-led Online,Investment,722,51,8,31,2,Mobile,22,24,71,0,Corporate,0
286,46,UK,Self-paced,Finance,256,98,1,27,4,Tablet,59,22,43,1,Corporate,0
287,22,India,Instructor-led Online,Investment,707,178,10,14,3,Desktop,40,16,58,1,Corporate,1
288,43,India,Instructor-led Online,Finance,606,45,2,10,4,Mobile,7,39,67,0,Individual,0
289,18,Canada,Self-paced,Finance,663,102,7,53,3,Mobile,46,30,45,1,Corporate,0
290,22,USA,Classroom Training Physical,Investment,460,54,0,49,5,Tablet,33,14,95,0,Corporate,0
291,22,Australia,Classroom Training Live Session,Accounting,697,78,9,45,4,Tablet,29,2,93,1,Individual,1
292,50,Canada,Instructor-led Online,Finance,430,77,1,10,6,Desktop,40,15,67,0,Corporate,0
293,29,UK,Classroom Training Live Session,Risk,456,89,1,18,6,Tablet,37,17,25,1,Corporate,0
294,46,Canada,Self-paced,Risk,224,98,0,42,4,Desktop,33,7,12,1,Corporate,0
295,47,Canada,Self-paced,Finance,1162,81,10,83,1,Desktop,28,21,43,0,Individual,1
296,45,India,Instructor-led Online,Investment,270,170,11,65,6,Tablet,21,36,26,0,Individual,1
297,27,UK,Instructor-led Online,Investment,766,34,2,0,0,Mobile,6,48,66,1,Corporate,0
298,52,Australia,Classroom Training Live Session,Risk,817,17,1,44,3,Mobile,19,26,81,1,Individual,0
299,43,India,Instructor-led Online,Finance,414,41,8,4,1,Mobile,16,21,97,1,Individual,0
300,21,USA,Instructor-led Online,Finance,750,56,2,20,2,Desktop,50,18,59,0,Individual,0
301,38,India,Instructor-led Online,Accounting,231,23,9,83,6,Desktop,51,44,92,1,Individual,0
302,45,UK,Self-paced,Accounting,574,68,9,14,2,Mobile,0,2,23,0,Corporate,0
303,46,Australia,Classroom Training Live Session,Investment,635,4,2,33,0,Mobile,22,22,68,0,Corporate,0
304,58,Australia,Classroom Training Live Session,Finance,799,54,5,56,1,Tablet,38,37,84,0,Corporate,0
305,39,UK,Self-paced,Risk,943,38,2,35,6,Mobile,4,12,86,1,Corporate,0
306,44,Australia,Instructor-led Online,Risk,305,126,10,46,5,Tablet,15,21,84,1,Individual,1
307,48,USA,Self-paced,Accounting,131,162,14,8,0,Tablet,31,9,85,0,Individual,1
308,42,Canada,Self-paced,Risk,1016,101,5,64,6,Mobile,50,35,80,0,Individual,0
309,49,India,Self-paced,Risk,1124,151,9,38,4,Desktop,56,16,33,0,Individual,1
310,30,Australia,Instructor-led Online,Accounting,361,84,3,2,0,Tablet,48,11,46,0,Individual,0
311,20,USA,Instructor-led Online,Accounting,963,128,3,17,0,Tablet,42,34,77,1,Individual,0
312,21,India,Instructor-led Online,Investment,1024,83,5,96,0,Tablet,52,0,68,0,Corporate,0
313,52,Australia,Classroom Training Live Session,Risk,815,80,10,42,1,Mobile,19,30,67,1,Individual,0
314,54,India,Classroom Training Live Session,Investment,618,119,2,15,6,Tablet,50,17,79,1,Corporate,0
315,29,USA,Instructor-led Online,Accounting,430,133,10,11,0,Desktop,32,4,56,1,Corporate,1
316,50,,,,149,112,8,18,5,,58,1,93,0,,1
317,30,Canada,Instructor-led Online,Investment,490,79,6,13,6,Tablet,53,28,19,0,Corporate,0
318,27,India,Self-paced,Finance,668,136,9,61,4,Desktop,16,1,5,1,Individual,1
319,58,,,,524,177,10,48,3,,58,2,9,1,,1
320,41,,,,265,22,9,42,6,,26,28,19,0,,0
321,37,Canada,Self-paced,Risk,466,66,13,52,1,Desktop,2,5,78,0,Corporate,0
322,49,USA,Instructor-led Online,Investment,844,100,10,1,4,Mobile,18,25,88,1,Individual,0
323,38,UK,Classroom Training Live Session,Risk,967,98,13,24,4,Mobile,48,44,67,0,Individual,0
324,36,USA,Self-paced,Finance,1196,46,9,31,5,Desktop,16,9,26,1,Corporate,0
325,38,UK,Self-paced,Risk,466,15,3,92,2,Mobile,26,25,18,1,Corporate,0
326,58,USA,Classroom Training Live Session,Accounting,311,168,6,22,6,Tablet,32,45,68,0,Corporate,1
327,20,India,Self-paced,Accounting,430,16,1,93,6,Desktop,17,37,18,1,Individual,0
328,20,Australia,Classroom Training Live Session,Accounting,969,65,6,90,5,Tablet,45,41,80,0,Individual,1
329,56,UK,Instructor-led Online,Finance,895,97,5,36,0,Desktop,55,20,1,0,Corporate,0
330,55,UK,Self-paced,Accounting,779,164,1,36,6,Desktop,33,21,10,1,Individual,1
331,24,Australia,Classroom Training Live Session,Finance,974,54,7,67,3,Tablet,0,2,77,1,Corporate,0
332,55,USA,Instructor-led Online,Accounting,1107,157,4,73,3,Mobile,49,6,66,0,Individual,1
333,52,Canada,Self-paced,Investment,168,129,3,11,3,Tablet,55,41,22,0,Individual,0
334,41,Australia,Self-paced,Finance,643,55,4,35,5,Desktop,48,41,57,0,Corporate,0
335,38,,,,236,6,2,34,6,,40,4,41,0,,0
336,33,Canada,Self-paced,Risk,513,57,14,85,0,Mobile,46,36,86,0,Corporate,0
337,40,Canada,Self-paced,Finance,696,134,11,17,5,Desktop,53,32,29,0,Corporate,1
338,31,UK,Classroom Training Live Session,Accounting,1119,115,3,33,0,Desktop,27,10,77,0,Individual,0
339,32,UK,Classroom Training Live Session,Accounting,511,152,7,8,6,Mobile,32,18,66,1,Corporate,1
340,46,India,Instructor-led Online,Accounting,240,129,1,92,6,Mobile,47,48,63,0,Individual,0
341,24,India,Instructor-led Online,Finance,404,7,9,48,6,Mobile,0,48,61,0,Individual,0
342,20,USA,Classroom Training Live Session,Risk,640,117,10,31,1,Mobile,53,27,72,1,Corporate,0
343,39,USA,Instructor-led Online,Investment,524,108,2,70,5,Mobile,18,18,65,0,Individual,1
344,47,UK,Self-paced,Finance,757,179,1,95,5,Desktop,11,46,56,1,Corporate,1
345,35,Canada,Instructor-led Online,Accounting,432,45,5,78,3,Mobile,58,41,92,0,Individual,0
346,31,UK,Classroom Training Live Session,Investment,139,59,6,61,3,Tablet,59,10,94,0,Corporate,0
347,19,UK,Classroom Training Live Session,Accounting,660,137,11,30,3,Desktop,55,14,47,0,Corporate,1
348,54,USA,Classroom Training Physical,Investment,906,58,3,80,2,Mobile,18,43,28,0,Individual,0
349,45,Canada,Instructor-led Online,Accounting,1024,145,6,94,2,Mobile,25,35,85,1,Corporate,1
350,30,,,,153,16,7,58,0,,58,1,93,1,,0
351,32,India,Self-paced,Investment,692,2,1,11,2,Desktop,22,17,61,1,Individual,0
352,20,USA,Classroom Training Live Session,Accounting,160,129,13,44,3,Mobile,57,45,12,0,Corporate,1
353,32,India,Self-paced,Risk,487,23,6,69,3,Desktop,36,19,75,0,Corporate,0
354,39,USA,Instructor-led Online,Accounting,992,149,2,78,4,Desktop,49,47,5,0,Corporate,1
355,46,UK,Self-paced,Risk,203,77,5,17,1,Tablet,32,37,47,0,Corporate,0
356,48,Canada,Self-paced,Risk,579,61,9,66,4,Tablet,34,30,14,1,Individual,0
357,52,Australia,Instructor-led Online,Investment,558,149,2,53,2,Desktop,59,47,34,1,Corporate,0
358,49,India,Instructor-led Online,Investment,306,99,2,79,4,Mobile,9,18,24,1,Individual,0
359,36,Australia,Self-paced,Risk,173,61,10,24,3,Tablet,22,23,10,1,Corporate,0
360,22,Canada,Instructor-led Online,Risk,879,50,3,41,3,Desktop,24,13,74,1,Individual,0
361,44,Australia,Classroom Training Live Session,Risk,793,120,6,74,4,Mobile,22,40,58,0,Individual,1
362,27,USA,Classroom Training Physical,Accounting,932,64,6,3,0,Tablet,39,11,21,1,Corporate,0
363,31,USA,Instructor-led Online,Accounting,533,112,0,58,2,Tablet,11,39,19,1,Corporate,0
364,47,UK,Classroom Training Live Session,Finance,1072,66,4,48,5,Desktop,35,25,74,1,Corporate,0
365,37,UK,Classroom Training Live Session,Investment,1152,40,9,29,0,Tablet,15,45,61,0,Individual,0
366,44,Australia,Self-paced,Finance,187,73,2,50,3,Mobile,41,16,94,0,Individual,0
367,37,Australia,Classroom Training Live Session,Investment,1044,17,9,93,4,Tablet,45,10,97,1,Individual,0
368,51,Canada,Classroom Training Live Session,Risk,375,50,5,87,1,Tablet,36,19,2,0,Corporate,0
369,25,USA,Self-paced,Investment,335,56,6,10,5,Mobile,29,9,38,1,Individual,0
370,30,Canada,Instructor-led Online,Investment,135,101,9,85,3,Tablet,17,37,87,0,Corporate,1
371,28,India,Self-paced,Investment,195,10,7,23,2,Desktop,22,16,64,0,Individual,0
372,59,India,Instructor-led Online,Finance,283,9,5,12,0,Desktop,50,11,39,0,Individual,0
373,32,India,Self-paced,Risk,778,13,0,31,0,Desktop,26,20,81,0,Corporate,0
374,29,USA,Classroom Training Live Session,Investment,1161,71,8,98,1,Tablet,38,3,58,0,Corporate,0
375,34,Australia,Instructor-led Online,Finance,1078,77,8,59,1,Desktop,30,3,38,1,Individual,0
376,55,Australia,Self-paced,Risk,219,53,13,66,3,Tablet,44,33,79,1,Corporate,1
377,25,Australia,Classroom Training Live Session,Risk,171,62,8,5,5,Tablet,9,2,58,1,Individual,0
378,46,UK,Self-paced,Risk,407,89,14,40,6,Desktop,20,19,21,1,Individual,1
379,59,Australia,Self-paced,Accounting,375,81,5,35,0,Mobile,14,12,16,1,Corporate,0
380,40,India,Self-paced,Accounting,427,8,10,89,6,Tablet,12,38,27,0,Individual,0
381,35,India,Classroom Training Live Session,Risk,1012,30,6,12,1,Mobile,45,29,81,0,Individual,0
382,38,Australia,Classroom Training Live Session,Investment,948,168,2,14,0,Desktop,43,30,52,0,Corporate,0
383,50,Canada,Classroom Training Live Session,Finance,407,137,5,0,3,Tablet,10,33,79,0,Corporate,0
384,31,Canada,Instructor-led Online,Finance,1052,136,7,26,5,Mobile,42,39,41,1,Individual,0
385,48,UK,Self-paced,Finance,515,85,7,22,5,Desktop,49,37,36,0,Corporate,0
386,25,UK,Classroom Training Live Session,Finance,326,115,10,87,0,Mobile,50,1,62,1,Individual,1
387,34,Canada,Self-paced,Accounting,283,28,1,37,6,Mobile,50,3,85,1,Individual,0
388,30,UK,Classroom Training Live Session,Investment,1076,105,3,59,5,Tablet,57,34,55,0,Corporate,0
389,35,USA,Classroom Training Physical,Investment,708,114,3,37,3,Tablet,8,46,15,1,Corporate,0
390,51,Australia,Instructor-led Online,Risk,1019,118,9,72,1,Desktop,18,2,23,0,Individual,1
391,33,India,Self-paced,Finance,370,163,11,52,3,Desktop,46,33,86,0,Corporate,1
392,21,Canada,Self-paced,Risk,282,112,0,88,1,Desktop,2,20,88,1,Individual,0
393,38,Canada,Classroom Training Live Session,Accounting,983,38,12,14,1,Desktop,45,14,45,0,Individual,0
394,22,USA,Classroom Training Physical,Accounting,724,107,11,46,6,Tablet,17,20,91,0,Corporate,1
395,27,UK,Classroom Training Live Session,Finance,1108,61,4,52,6,Mobile,55,44,92,0,Individual,0
396,18,UK,Classroom Training Live Session,Investment,918,30,10,91,3,Tablet,25,12,71,0,Corporate,0
397,45,Australia,Instructor-led Online,Accounting,705,103,14,57,4,Tablet,33,30,51,0,Corporate,1
398,39,USA,Classroom Training Live Session,Investment,210,129,0,62,1,Desktop,41,20,78,0,Corporate,0
399,33,UK,Instructor-led Online,Investment,801,175,0,16,5,Desktop,12,16,37,0,Corporate,0
400,52,Australia,Classroom Training Live Session,Accounting,171,143,5,26,4,Mobile,30,34,59,1,Individual,1
401,40,India,Instructor-led Online,Finance,125,47,4,89,3,Desktop,5,49,17,1,Individual,0
402,31,USA,Classroom Training Physical,Finance,1002,128,11,14,2,Tablet,42,46,34,0,Individual,0
403,49,UK,Self-paced,Accounting,531,44,7,23,4,Mobile,16,6,49,0,Individual,0
404,23,Canada,Instructor-led Online,Accounting,497,165,14,67,2,Desktop,3,44,89,1,Corporate,1
405,48,Australia,Classroom Training Live Session,Risk,857,136,7,14,2,Tablet,8,38,44,1,Corporate,1
406,56,Canada,Self-paced,Accounting,1075,30,9,17,1,Mobile,52,28,38,1,Corporate,0
407,40,UK,Classroom Training Live Session,Finance,449,134,7,3,4,Tablet,5,31,17,0,Corporate,1
408,54,India,Instructor-led Online,Accounting,1129,112,7,62,2,Desktop,10,42,16,1,Corporate,1
409,58,Canada,Instructor-led Online,Risk,515,35,5,64,3,Desktop,47,10,76,0,Corporate,0
410,29,UK,Instructor-led Online,Risk,324,18,0,72,6,Desktop,18,46,68,0,Corporate,0
411,51,USA,Self-paced,Finance,467,25,9,77,1,Mobile,45,29,40,0,Corporate,0
412,27,UK,Classroom Training Live Session,Risk,504,173,6,80,5,Desktop,11,41,81,1,Individual,1
413,35,UK,Instructor-led Online,Risk,1112,90,5,56,3,Tablet,46,46,47,1,Corporate,0
414,21,Canada,Instructor-led Online,Risk,741,59,10,26,6,Tablet,7,6,62,0,Individual,0
415,34,Canada,Instructor-led Online,Risk,352,120,3,84,4,Desktop,15,35,27,1,Individual,1
416,47,Canada,Instructor-led Online,Risk,499,14,9,70,4,Mobile,36,28,66,0,Corporate,0
417,30,Canada,Self-paced,Accounting,1144,64,4,26,6,Mobile,19,24,69,0,Corporate,0
418,49,India,Classroom Training Live Session,Investment,1064,100,13,44,2,Tablet,33,12,42,1,Corporate,0
419,53,Australia,Classroom Training Live Session,Finance,1110,147,5,69,3,Tablet,14,19,8,1,Corporate,0
420,22,India,Classroom Training Live Session,Investment,737,75,4,21,1,Mobile,43,33,76,1,Individual,0
421,24,India,Self-paced,Investment,589,159,2,56,4,Mobile,30,18,94,0,Corporate,1
422,27,India,Self-paced,Accounting,293,60,7,16,5,Tablet,52,30,87,0,Individual,0
423,43,Australia,Self-paced,Risk,405,140,14,80,0,Tablet,27,31,64,0,Corporate,1
424,24,Australia,Classroom Training Live Session,Accounting,630,154,10,39,1,Tablet,10,44,66,1,Individual,1
425,19,India,Self-paced,Finance,755,130,11,53,5,Desktop,27,24,95,0,Corporate,1
426,57,Canada,Classroom Training Live Session,Finance,944,105,5,41,6,Mobile,53,15,21,0,Corporate,0
427,44,India,Self-paced,Finance,435,162,9,88,1,Mobile,11,25,72,1,Corporate,1
428,37,USA,Classroom Training Physical,Risk,159,66,0,50,3,Desktop,26,1,30,0,Corporate,0
429,32,India,Instructor-led Online,Investment,712,156,3,23,4,Desktop,45,13,17,1,Corporate,1
430,29,,,,135,173,3,21,5,,15,35,55,0,,1
431,53,USA,Instructor-led Online,Investment,393,151,12,15,2,Mobile,3,20,77,0,Individual,0
432,40,Canada,Instructor-led Online,Accounting,416,46,14,43,0,Mobile,53,46,43,1,Individual,0
433,40,Australia,Self-paced,Investment,867,123,13,78,2,Mobile,52,30,98,0,Corporate,1
434,40,UK,Classroom Training Live Session,Investment,1035,141,10,83,2,Mobile,8,28,69,0,Individual,1
435,22,India,Instructor-led Online,Investment,830,89,7,0,3,Tablet,31,10,38,0,Corporate,0
436,43,UK,Instructor-led Online,Investment,710,20,13,66,0,Tablet,57,46,0,0,Corporate,0
437,25,Australia,Classroom Training Live Session,Finance,1046,161,2,59,2,Mobile,26,43,75,1,Individual,1
438,56,Canada,Instructor-led Online,Investment,342,19,5,90,4,Tablet,12,12,59,0,Corporate,0
439,39,Canada,Self-paced,Risk,310,42,9,25,6,Tablet,12,27,8,1,Corporate,0
440,29,UK,Self-paced,Risk,538,11,9,41,2,Tablet,37,33,42,0,Corporate,0
441,59,Canada,Classroom Training Live Session,Investment,427,52,5,46,6,Tablet,38,3,24,1,Corporate,0
442,54,Canada,Self-paced,Accounting,699,121,12,88,4,Desktop,53,3,74,1,Individual,1
443,45,India,Self-paced,Accounting,528,23,1,27,2,Tablet,56,25,24,1,Individual,0
444,53,UK,Instructor-led Online,Accounting,433,35,13,91,0,Tablet,15,45,29,1,Individual,0
445,42,Australia,Self-paced,Risk,457,106,10,46,4,Desktop,51,37,63,0,Individual,1
446,39,India,Self-paced,Finance,1108,169,9,9,0,Tablet,47,49,90,1,Individual,1
447,51,USA,Self-paced,Investment,1012,132,10,89,3,Mobile,6,29,49,0,Individual,1
448,41,UK,Instructor-led Online,Risk,391,178,3,42,2,Desktop,56,17,27,1,Individual,0
449,48,UK,Self-paced,Investment,520,17,6,47,5,Desktop,47,38,3,1,Corporate,0
450,29,UK,Classroom Training Live Session,Accounting,792,1,14,57,1,Tablet,25,44,5,1,Corporate,0
451,35,UK,Instructor-led Online,Risk,132,12,5,93,2,Tablet,8,20,75,0,Individual,0
452,32,USA,Classroom Training Live Session,Accounting,271,18,2,6,2,Desktop,43,37,36,1,Individual,0
453,48,Canada,Self-paced,Accounting,5000,500,1,67,0,Desktop,28,300,21,1,Corporate,1
454,38,,,,243,95,13,38,3,,54,48,8,1,,1
455,22,Australia,Self-paced,Accounting,1176,74,10,38,1,Tablet,6,28,2,0,Corporate,0
456,32,Canada,Instructor-led Online,Risk,722,38,12,92,2,Tablet,7,7,83,0,Corporate,0
457,20,UK,Instructor-led Online,Finance,1139,77,2,8,3,Desktop,12,6,14,0,Corporate,0
458,39,,,,212,172,0,9,2,,7,48,88,1,,0
459,43,USA,Instructor-led Online,Accounting,1036,164,8,22,2,Desktop,46,4,42,0,Corporate,1
460,31,Australia,Self-paced,Investment,757,59,11,62,0,Tablet,55,26,31,0,Individual,0
461,21,Canada,Instructor-led Online,Accounting,1093,67,9,7,5,Tablet,29,44,12,0,Individual,0
462,35,Canada,Classroom Training Live Session,Risk,949,66,9,44,1,Tablet,11,46,76,1,Individual,0
463,28,USA,Classroom Training Live Session,Risk,134,53,9,13,5,Mobile,43,23,64,0,Individual,0
464,29,UK,Classroom Training Live Session,Risk,798,33,2,27,2,Mobile,48,36,25,0,Corporate,0
465,30,UK,Classroom Training Live Session,Accounting,1119,54,5,15,3,Tablet,59,44,45,1,Corporate,0
466,57,,,,164,134,6,63,6,,42,22,95,1,,1
467,40,UK,Classroom Training Live Session,Risk,412,103,6,90,4,Desktop,23,46,39,0,Corporate,0
468,23,India,Self-paced,Risk,748,109,8,30,4,Desktop,39,47,44,0,Individual,0
469,45,Canada,Instructor-led Online,Finance,127,169,1,24,1,Desktop,40,5,74,0,Individual,1
470,31,Australia,Self-paced,Accounting,870,117,2,96,2,Desktop,48,23,34,1,Individual,0
471,51,Canada,Instructor-led Online,Finance,320,147,6,82,0,Desktop,50,8,0,1,Individual,1
472,33,USA,Classroom Training Physical,Investment,971,146,1,88,4,Mobile,5,20,69,1,Individual,1
473,48,,,,1133,30,8,17,3,,8,30,14,1,,0
474,26,USA,Instructor-led Online,Accounting,371,143,2,51,4,Tablet,4,19,78,1,Individual,0
475,30,India,Instructor-led Online,Investment,1037,109,9,60,6,Mobile,7,2,62,1,Corporate,1
476,28,USA,Classroom Training Physical,Risk,584,42,12,35,4,Mobile,9,8,51,0,Corporate,0
477,56,Canada,Self-paced,Investment,278,89,14,49,3,Tablet,16,44,1,0,Individual,1
478,45,India,Self-paced,Accounting,797,99,1,74,5,Mobile,18,21,58,1,Individual,0
479,32,USA,Self-paced,Finance,1050,35,6,13,0,Tablet,37,35,6,1,Individual,0
480,33,USA,Instructor-led Online,Risk,1113,179,7,81,3,Tablet,41,16,62,0,Individual,1
481,51,UK,Classroom Training Live Session,Investment,617,152,1,86,5,Mobile,24,16,45,1,Individual,1
482,51,India,Self-paced,Investment,998,75,5,60,5,Tablet,25,47,20,1,Corporate,0
483,37,UK,Self-paced,Investment,1182,71,8,0,4,Tablet,7,3,34,0,Individual,0
484,44,,,,563,172,6,40,2,,41,32,49,0,,1
485,34,Australia,Instructor-led Online,Risk,323,3,3,46,5,Tablet,51,13,62,1,Individual,0
486,48,Australia,Self-paced,Finance,991,24,3,22,1,Desktop,53,13,78,0,Corporate,0
487,53,UK,Self-paced,Risk,486,47,12,97,4,Desktop,51,48,12,0,Corporate,1
488,46,,,,601,159,12,24,5,,7,26,53,1,,1
489,42,Australia,Classroom Training Live Session,Investment,439,85,12,21,2,Mobile,15,49,42,0,Corporate,0
490,19,India,Self-paced,Investment,696,167,1,93,5,Mobile,38,24,68,0,Corporate,1
491,54,UK,Instructor-led Online,Investment,808,170,8,65,0,Tablet,35,21,63,1,Corporate,1
492,46,India,Self-paced,Accounting,350,110,0,17,6,Mobile,32,0,87,1,Corporate,0
493,44,Australia,Classroom Training Live Session,Risk,158,32,0,27,1,Mobile,54,35,59,1,Corporate,0
494,59,India,Self-paced,Investment,1179,113,12,55,1,Desktop,12,48,42,0,Individual,1
495,32,India,Instructor-led Online,Accounting,1018,30,9,97,1,Tablet,6,17,6,1,Corporate,0
496,21,India,Instructor-led Online,Accounting,151,114,10,28,4,Desktop,13,8,46,1,Corporate,1
497,23,,,,631,155,5,71,0,,48,48,23,1,,1
498,52,UK,Classroom Training Live Session,Accounting,385,22,10,83,5,Mobile,50,40,41,1,Individual,0
499,34,India,Self-paced,Accounting,497,110,7,21,2,Tablet,18,43,97,0,Corporate,0
500,38,Australia,Instructor-led Online,Finance,809,165,0,50,0,Tablet,20,15,60,1,Corporate,0
501,53,India,Instructor-led Online,Accounting,270,17,8,58,6,Tablet,43,6,78,1,Corporate,0
502,31,Australia,Classroom Training Live Session,Investment,426,96,2,1,1,Desktop,16,36,11,1,Corporate,0
503,18,USA,Self-paced,Accounting,850,58,5,82,1,Desktop,44,32,22,0,Corporate,0
504,32,,,,126,26,0,78,3,,54,26,56,0,,0
505,50,India,Self-paced,Investment,698,38,6,79,5,Mobile,25,34,78,0,Individual,0
506,50,Australia,Classroom Training Live Session,Finance,780,151,6,2,1,Tablet,17,42,6,0,Individual,0
507,49,Australia,Classroom Training Live Session,Accounting,1133,71,9,97,5,Mobile,59,16,96,1,Individual,1
508,29,India,Self-paced,Investment,819,41,14,61,2,Mobile,45,49,57,1,Individual,0
509,24,Canada,Classroom Training Live Session,Finance,543,22,14,89,0,Tablet,9,24,47,0,Individual,0
510,41,USA,Instructor-led Online,Investment,465,120,0,16,4,Mobile,1,31,61,1,Individual,0
511,34,Canada,Instructor-led Online,Finance,917,112,13,39,1,Tablet,20,20,17,0,Individual,1
512,34,India,Instructor-led Online,Accounting,595,101,12,81,0,Mobile,13,48,28,0,Corporate,1
513,37,India,Self-paced,Investment,658,107,11,8,4,Tablet,26,14,91,0,Individual,0
514,43,UK,Classroom Training Live Session,Finance,253,174,11,48,1,Mobile,2,1,96,1,Individual,1
515,50,USA,Self-paced,Investment,276,63,2,48,6,Desktop,34,7,51,1,Individual,0
516,18,Canada,Instructor-led Online,Finance,563,144,9,71,4,Tablet,27,5,15,1,Corporate,1
517,43,USA,Classroom Training Physical,Accounting,298,161,9,44,3,Tablet,2,3,25,0,Corporate,1
518,29,Canada,Classroom Training Live Session,Accounting,655,161,12,77,5,Desktop,43,25,20,1,Corporate,1
519,59,,,,186,79,12,22,0,,47,1,83,1,,1
520,29,UK,Self-paced,Investment,177,16,2,33,3,Mobile,45,5,76,1,Corporate,0
